"","Fishery","SciName","CommName","SpeciesCat","SpeciesCatName","e","alpha","management","MC","implementYear","Year","Catch","Price"
"8875","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2024,3343.91536016666,29994.9079618295
"8876","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2024,2432.95553302927,39550.5786763001
"8877","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2024,917.192635404794,92377.175480867
"8878","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2025,3334.76964106651,30066.4274021994
"8879","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2025,2463.0158990984,39130.5013961613
"8880","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2025,1039.5068213836,82849.3707436104
"8881","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2026,3325.93520176255,30135.8616969841
"8882","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2026,2492.47673716432,38727.9997065079
"8883","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2026,1162.07568934395,75196.2369853202
"8884","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2027,3317.40056108941,30203.2679673179
"8885","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2027,2521.33641154326,38342.2431303531
"8886","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2027,1284.04542794373,68945.1875754061
"8887","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2028,3309.1547161465,30268.7019974696
"8888","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2028,2549.59426789459,37972.4465101162
"8889","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2028,1410.95789941391,63519.8501481983
"8890","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2029,3301.18711906454,30332.2182512947
"8891","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2029,2577.25058041984,37617.8671647102
"8892","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2029,1544.76952068486,58707.3381609773
"8893","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2030,3293.48765509478,30393.8698895956
"8894","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2030,2604.30649934057,37277.8022468584
"8895","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2030,1674.61298462518,54728.4899935065
"8896","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2031,3286.04662193417,30453.7087882819
"8897","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2031,2630.76399888124,36951.5862851969
"8898","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2031,1799.85036318008,51401.6418443258
"8899","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2032,3278.85471020642,30511.7855572348
"8900","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2032,2656.62582595999,36638.5888970052
"8901","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2032,1919.97476576108,48593.4524503254
"8902","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2033,3271.9029850246,30568.1495597811
"8903","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2033,2681.89544976749,36338.2126585689
"8904","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2033,2034.60410159366,46203.8624170404
"8905","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2034,3265.18286856619,30622.8489326939
"8906","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2034,2706.57701239219,36049.8911212502
"8907","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2034,2149.19476557441,44054.0896351011
"8908","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2035,3258.68612359667,30675.9306066396
"8909","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2035,2730.67528062995,35773.0869623095
"8910","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2035,2257.64808175016,42207.9750004693
"8911","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2036,3252.40483788212,30727.4403269975
"8912","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2036,2754.19559909624,35507.2902604134
"8913","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2036,2359.33948737124,40621.5125151925
"8914","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2037,3246.33140943542,30777.4226749857
"8915","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2037,2777.14384474103,35252.0168865712
"8916","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2037,2454.31806641886,39251.0598095104
"8917","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2038,3240.45853254482,30825.921089029
"8918","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2038,2799.52638284913,35006.8070019883
"8919","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2038,2542.71025799075,38061.8261786136
"8920","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2039,3234.77918453688,30872.9778863113
"8921","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2039,2821.35002459302,34771.2236550002
"8922","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2039,2624.70478992234,37025.7523743256
"8923","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2040,3229.28661322927,30918.6342844598
"8924","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2040,2842.62198619022,34544.8514698713
"8925","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2040,2700.53883794435,36119.9717621977
"8926","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2041,3223.97432503186,30962.93042331
"8927","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2041,2863.34984970395,34327.2954208126
"8928","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2041,2770.48562333882,35325.6749756706
"8929","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2042,3218.83607365755,31005.9053867086
"8930","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2042,2883.54152551326,34118.1796850918
"8931","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2042,2834.84354730921,34627.2598153038
"8932","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2043,3213.86584940654,31047.5972243102
"8933","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2043,2903.20521646757,33917.1465695853
"8934","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2043,2897.09291480595,33979.3628595324
"8935","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2044,3209.05786899058,31088.0429733328
"8936","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2044,2922.34938373039,33723.8555055608
"8937","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2044,2970.9744024629,33243.3853156026
"8938","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2045,3204.4065658655,31127.2786802342
"8939","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2045,2940.9827143079,33537.9821068786
"8940","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2045,3036.14171292315,32622.0477143632
"8941","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2046,3199.90658104298,31165.3394222802
"8942","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2046,2959.11409024975,33359.2172871685
"8943","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2046,3093.4858304329,32095.5669135072
"8944","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2047,3195.55275435369,31202.2593289745
"8945","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2047,2976.7525595024,33187.2664318771
"8946","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2047,3143.84106379186,31648.0726990661
"8947","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2048,3191.34011613655,31238.0716033241
"8948","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2048,2993.90730838887,33021.8486213904
"8949","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2048,3187.9790738156,31266.7077807371
"8950","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2049,3187.26387932975,31272.808542918
"8951","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2049,3010.58763568322,32862.6959017232
"8952","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2049,3226.60641059569,30940.965922438
"8953","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2050,3183.31943194122,31306.5015607955
"8954","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2050,3026.80292824366,32709.5525995262
"8955","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2050,3260.36462881011,30662.1974298113
"8956","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2051,3179.50232987744,31339.1812060881
"8957","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2051,3042.5626381636,32562.1746784078
"8958","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2051,3289.8322232666,30423.2343239432
"8959","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2052,3175.80829011088,31370.8771844146
"8960","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2052,3057.8762613973,32420.3291337847
"8961","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2052,3315.527784656,30218.1024827232
"8962","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2053,3172.23318416752,31401.618378017
"8963","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2053,3072.75331781335,32283.7934236833
"8964","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2053,3337.91391221607,30041.7979056416
"8965","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2054,3168.77303191712,31431.4328656227
"8966","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2054,3087.2033326277,32152.3549331011
"8967","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2054,3357.40153443144,29890.1109003871
"8968","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2055,3165.42399565002,31460.3479420201
"8969","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2055,3101.23581916564,32025.810469711
"8970","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2055,3374.35438201698,29759.4865338451
"8971","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2056,3162.18237442504,31488.3901373399
"8972","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2056,3114.86026290147,31903.9657888522
"8973","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2056,3389.09343143529,29646.9128470419
"8974","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2057,3159.04459867432,31515.5852360304
"8975","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2057,3128.08610672345,31786.6351458974
"8976","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2057,3401.90119476659,29549.8305579915
"8977","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2058,3156.00722505134,31541.9582955217
"8978","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2058,3140.92273737136,31673.6408742243
"8979","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2058,3413.02577563224,29466.0595643834
"8980","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2059,3153.06693150977,31567.5336645707
"8981","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2059,3153.37947299391,31564.8129871452
"8982","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2059,3422.68464364816,29393.7387055879
"8983","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2060,3150.22051260086,31592.3350012823
"8984","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2060,3165.46555177326,31459.9888022611
"8985","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2060,3431.06810383176,29331.2760822035
"8986","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2061,3147.46487497844,31616.3852908029
"8987","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2061,3177.19012156477,31359.0125868209
"8988","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2061,3438.3424544464,29277.3078510517
"8989","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2062,3144.7970331008,31639.7068626822
"8990","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2062,3188.56223050029,31261.7352227576
"8991","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2062,3444.65283854502,29230.6638760229
"8992","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2063,3142.21410511954,31662.3214079018
"8993","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2063,3199.59081850454,31168.0138901732
"8994","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2063,3450.12580226734,29190.3389637332
"8995","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2064,3139.71330894595,31684.2499955684
"8996","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2064,3210.28470967514,31077.7117681211
"8997","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2064,3454.8715777801,29155.468678071
"8998","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"SQ",1,2017,2065,3137.29195848622,31705.5130892703
"8999","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"FMSY",1,2017,2065,3220.65260547783,30990.6977516212
"9000","Queen crab sea_of_japan_stock","Chionoecetes opilio","Queen crab",42,"Crabs, sea-spiders",-1.15,470825460.590009,"econOpt",1,2017,2065,3458.98611143179,29125.3089311819
"9001","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2016,16073.7678276368,4827.41422091387
"9002","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2016,16073.7678276368,4827.41422091387
"9003","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2016,16073.7678276368,4827.41422091387
"9004","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2017,15836.2648630501,4890.30839224087
"9005","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2017,11802.3534279182,6314.89211427034
"9006","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2017,6577.8263105448,10498.7249065581
"9007","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2018,15611.6533409038,4951.43299349943
"9008","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2018,11794.7904945363,6318.41298420071
"9009","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2018,7023.89793214936,9916.48154782035
"9010","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2019,15399.0788247397,5010.81575351837
"9011","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2019,11787.5328674083,6321.79569187319
"9012","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2019,7439.60001273414,9432.85920078658
"9013","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2020,15197.756117718,5068.48581107818
"9014","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2020,11780.5680064397,6325.04560756441
"9015","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2020,7824.77160190232,9027.7738431253
"9016","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2021,15006.9625982927,5124.47351832678
"9017","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2021,11773.8839033676,6328.16789681527
"9018","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2021,8179.80378402862,8686.0653318919
"9019","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2022,14826.032293407,5178.8102585824
"9020","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2022,11767.4690579103,6331.16752792201
"9021","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2022,8505.52721705899,8396.08251289409
"9022","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2023,14654.350597577,5231.52827781755
"9023","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2023,11761.3124550834,6334.04927917811
