"","fishery","species","management","MC","catchShare","illegalFishing","implementYear","recTime"
"786","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","openA",1,"no_CS","illegal_fishing",2,NA
"787","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","SQ",1,"CS","illegal_fishing",2,NA
"788","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","FMSY",1,"CS","illegal_fishing",2,17
"789","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","minRec",1,"CS","illegal_fishing",2,6
"790","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","econOpt",1,"CS","illegal_fishing",2,7
"791","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","close",1,"CS","illegal_fishing",2,6
"792","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","openA",1,"CS","illegal_fishing",2,NA
"793","Queen crab okhotsk_stock","Queen crab","SQ",1,"no_CS","illegal_fishing",2,15
"794","Queen crab okhotsk_stock","Queen crab","FMSY",1,"no_CS","illegal_fishing",2,27
"795","Queen crab okhotsk_stock","Queen crab","minRec",1,"no_CS","illegal_fishing",2,8
"796","Queen crab okhotsk_stock","Queen crab","econOpt",1,"no_CS","illegal_fishing",2,10
"797","Queen crab okhotsk_stock","Queen crab","close",1,"no_CS","illegal_fishing",2,8
"798","Queen crab okhotsk_stock","Queen crab","openA",1,"no_CS","illegal_fishing",2,NA
"799","Queen crab okhotsk_stock","Queen crab","SQ",1,"CS","illegal_fishing",2,15
"800","Queen crab okhotsk_stock","Queen crab","FMSY",1,"CS","illegal_fishing",2,27
"801","Queen crab okhotsk_stock","Queen crab","minRec",1,"CS","illegal_fishing",2,8
"802","Queen crab okhotsk_stock","Queen crab","econOpt",1,"CS","illegal_fishing",2,10
"803","Queen crab okhotsk_stock","Queen crab","close",1,"CS","illegal_fishing",2,8
"804","Queen crab okhotsk_stock","Queen crab","openA",1,"CS","illegal_fishing",2,NA
"805","Queen crab sea_of_japan_stock","Queen crab","SQ",1,"no_CS","illegal_fishing",2,NA
"806","Queen crab sea_of_japan_stock","Queen crab","FMSY",1,"no_CS","illegal_fishing",2,26
"807","Queen crab sea_of_japan_stock","Queen crab","minRec",1,"no_CS","illegal_fishing",2,8
"808","Queen crab sea_of_japan_stock","Queen crab","econOpt",1,"no_CS","illegal_fishing",2,9
"809","Queen crab sea_of_japan_stock","Queen crab","close",1,"no_CS","illegal_fishing",2,8
"810","Queen crab sea_of_japan_stock","Queen crab","openA",1,"no_CS","illegal_fishing",2,NA
"811","Queen crab sea_of_japan_stock","Queen crab","SQ",1,"CS","illegal_fishing",2,NA
"812","Queen crab sea_of_japan_stock","Queen crab","FMSY",1,"CS","illegal_fishing",2,26
"813","Queen crab sea_of_japan_stock","Queen crab","minRec",1,"CS","illegal_fishing",2,8
"814","Queen crab sea_of_japan_stock","Queen crab","econOpt",1,"CS","illegal_fishing",2,9
"815","Queen crab sea_of_japan_stock","Queen crab","close",1,"CS","illegal_fishing",2,8
"816","Queen crab sea_of_japan_stock","Queen crab","openA",1,"CS","illegal_fishing",2,NA
"817","Rays and skates nei single_stock","Rays and skates nei","SQ",1,"no_CS","illegal_fishing",2,50
"818","Rays and skates nei single_stock","Rays and skates nei","FMSY",1,"no_CS","illegal_fishing",2,50
"819","Rays and skates nei single_stock","Rays and skates nei","minRec",1,"no_CS","illegal_fishing",2,50
"820","Rays and skates nei single_stock","Rays and skates nei","econOpt",1,"no_CS","illegal_fishing",2,2
"821","Rays and skates nei single_stock","Rays and skates nei","close",1,"no_CS","illegal_fishing",2,2
"822","Rays and skates nei single_stock","Rays and skates nei","openA",1,"no_CS","illegal_fishing",2,NA
"823","Rays and skates nei single_stock","Rays and skates nei","SQ",1,"CS","illegal_fishing",2,50
"824","Rays and skates nei single_stock","Rays and skates nei","FMSY",1,"CS","illegal_fishing",2,50
"825","Rays and skates nei single_stock","Rays and skates nei","minRec",1,"CS","illegal_fishing",2,50
"826","Rays and skates nei single_stock","Rays and skates nei","econOpt",1,"CS","illegal_fishing",2,2
"827","Rays and skates nei single_stock","Rays and skates nei","close",1,"CS","illegal_fishing",2,2
"828","Rays and skates nei single_stock","Rays and skates nei","openA",1,"CS","illegal_fishing",2,NA
"829","Red snow crab single_stock","Red snow crab","SQ",1,"no_CS","illegal_fishing",2,NA
"830","Red snow crab single_stock","Red snow crab","FMSY",1,"no_CS","illegal_fishing",2,50
"831","Red snow crab single_stock","Red snow crab","minRec",1,"no_CS","illegal_fishing",2,50
"832","Red snow crab single_stock","Red snow crab","econOpt",1,"no_CS","illegal_fishing",2,2
"833","Red snow crab single_stock","Red snow crab","close",1,"no_CS","illegal_fishing",2,2
"834","Red snow crab single_stock","Red snow crab","openA",1,"no_CS","illegal_fishing",2,NA
"835","Red snow crab single_stock","Red snow crab","SQ",1,"CS","illegal_fishing",2,NA
"836","Red snow crab single_stock","Red snow crab","FMSY",1,"CS","illegal_fishing",2,50
"837","Red snow crab single_stock","Red snow crab","minRec",1,"CS","illegal_fishing",2,50
"838","Red snow crab single_stock","Red snow crab","econOpt",1,"CS","illegal_fishing",2,2
"839","Red snow crab single_stock","Red snow crab","close",1,"CS","illegal_fishing",2,2
"840","Red snow crab single_stock","Red snow crab","openA",1,"CS","illegal_fishing",2,NA
"841","Red-eye round herring pacific_stock","Red-eye round herring","SQ",1,"no_CS","illegal_fishing",2,50
"842","Red-eye round herring pacific_stock","Red-eye round herring","FMSY",1,"no_CS","illegal_fishing",2,50
"843","Red-eye round herring pacific_stock","Red-eye round herring","minRec",1,"no_CS","illegal_fishing",2,50
"844","Red-eye round herring pacific_stock","Red-eye round herring","econOpt",1,"no_CS","illegal_fishing",2,50
"845","Red-eye round herring pacific_stock","Red-eye round herring","close",1,"no_CS","illegal_fishing",2,2
"846","Red-eye round herring pacific_stock","Red-eye round herring","openA",1,"no_CS","illegal_fishing",2,NA
"847","Red-eye round herring pacific_stock","Red-eye round herring","SQ",1,"CS","illegal_fishing",2,50
"848","Red-eye round herring pacific_stock","Red-eye round herring","FMSY",1,"CS","illegal_fishing",2,50
"849","Red-eye round herring pacific_stock","Red-eye round herring","minRec",1,"CS","illegal_fishing",2,50
"850","Red-eye round herring pacific_stock","Red-eye round herring","econOpt",1,"CS","illegal_fishing",2,50
"851","Red-eye round herring pacific_stock","Red-eye round herring","close",1,"CS","illegal_fishing",2,2
"852","Red-eye round herring pacific_stock","Red-eye round herring","openA",1,"CS","illegal_fishing",2,NA
"853","Red-eye round herring tsushima_current_stock","Red-eye round herring","SQ",1,"no_CS","illegal_fishing",2,NA
"854","Red-eye round herring tsushima_current_stock","Red-eye round herring","FMSY",1,"no_CS","illegal_fishing",2,50
"855","Red-eye round herring tsushima_current_stock","Red-eye round herring","minRec",1,"no_CS","illegal_fishing",2,50
"856","Red-eye round herring tsushima_current_stock","Red-eye round herring","econOpt",1,"no_CS","illegal_fishing",2,2
"857","Red-eye round herring tsushima_current_stock","Red-eye round herring","close",1,"no_CS","illegal_fishing",2,2
"858","Red-eye round herring tsushima_current_stock","Red-eye round herring","openA",1,"no_CS","illegal_fishing",2,NA
"859","Red-eye round herring tsushima_current_stock","Red-eye round herring","SQ",1,"CS","illegal_fishing",2,NA
"860","Red-eye round herring tsushima_current_stock","Red-eye round herring","FMSY",1,"CS","illegal_fishing",2,50
"861","Red-eye round herring tsushima_current_stock","Red-eye round herring","minRec",1,"CS","illegal_fishing",2,50
"862","Red-eye round herring tsushima_current_stock","Red-eye round herring","econOpt",1,"CS","illegal_fishing",2,2
"863","Red-eye round herring tsushima_current_stock","Red-eye round herring","close",1,"CS","illegal_fishing",2,2
"864","Red-eye round herring tsushima_current_stock","Red-eye round herring","openA",1,"CS","illegal_fishing",2,NA
"865","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","SQ",1,"no_CS","illegal_fishing",2,NA
"866","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","FMSY",1,"no_CS","illegal_fishing",2,39
"867","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","minRec",1,"no_CS","illegal_fishing",2,13
"868","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","econOpt",1,"no_CS","illegal_fishing",2,14
"869","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","close",1,"no_CS","illegal_fishing",2,13
"870","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","openA",1,"no_CS","illegal_fishing",2,NA
"871","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","SQ",1,"CS","illegal_fishing",2,NA
"872","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","FMSY",1,"CS","illegal_fishing",2,39
"873","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","minRec",1,"CS","illegal_fishing",2,13
"874","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","econOpt",1,"CS","illegal_fishing",2,14
"875","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","close",1,"CS","illegal_fishing",2,13
"876","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","openA",1,"CS","illegal_fishing",2,NA
"877","Righteye flounders nei pacific_north","Righteye flounders nei","SQ",1,"no_CS","illegal_fishing",2,20
"878","Righteye flounders nei pacific_north","Righteye flounders nei","FMSY",1,"no_CS","illegal_fishing",2,47
"879","Righteye flounders nei pacific_north","Righteye flounders nei","minRec",1,"no_CS","illegal_fishing",2,16
"880","Righteye flounders nei pacific_north","Righteye flounders nei","econOpt",1,"no_CS","illegal_fishing",2,18
"881","Righteye flounders nei pacific_north","Righteye flounders nei","close",1,"no_CS","illegal_fishing",2,16
"882","Righteye flounders nei pacific_north","Righteye flounders nei","openA",1,"no_CS","illegal_fishing",2,26
"883","Righteye flounders nei pacific_north","Righteye flounders nei","SQ",1,"CS","illegal_fishing",2,20
"884","Righteye flounders nei pacific_north","Righteye flounders nei","FMSY",1,"CS","illegal_fishing",2,47
"885","Righteye flounders nei pacific_north","Righteye flounders nei","minRec",1,"CS","illegal_fishing",2,16
"886","Righteye flounders nei pacific_north","Righteye flounders nei","econOpt",1,"CS","illegal_fishing",2,18
"887","Righteye flounders nei pacific_north","Righteye flounders nei","close",1,"CS","illegal_fishing",2,16
"888","Righteye flounders nei pacific_north","Righteye flounders nei","openA",1,"CS","illegal_fishing",2,NA
"889","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","SQ",1,"no_CS","illegal_fishing",2,42
"890","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","FMSY",1,"no_CS","illegal_fishing",2,NA
"891","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","minRec",1,"no_CS","illegal_fishing",2,19
"892","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","econOpt",1,"no_CS","illegal_fishing",2,21
"893","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","close",1,"no_CS","illegal_fishing",2,19
"894","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","openA",1,"no_CS","illegal_fishing",2,NA
"895","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","SQ",1,"CS","illegal_fishing",2,42
"896","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","FMSY",1,"CS","illegal_fishing",2,NA
"897","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","minRec",1,"CS","illegal_fishing",2,19
"898","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","econOpt",1,"CS","illegal_fishing",2,21
"899","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","close",1,"CS","illegal_fishing",2,19
"900","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","openA",1,"CS","illegal_fishing",2,NA
"901","Rudderfish single_stock","Rudderfish","SQ",1,"no_CS","illegal_fishing",2,NA
"902","Rudderfish single_stock","Rudderfish","FMSY",1,"no_CS","illegal_fishing",2,2
"903","Rudderfish single_stock","Rudderfish","minRec",1,"no_CS","illegal_fishing",2,2
"904","Rudderfish single_stock","Rudderfish","econOpt",1,"no_CS","illegal_fishing",2,2
"905","Rudderfish single_stock","Rudderfish","close",1,"no_CS","illegal_fishing",2,2
"906","Rudderfish single_stock","Rudderfish","openA",1,"no_CS","illegal_fishing",2,NA
"907","Rudderfish single_stock","Rudderfish","SQ",1,"CS","illegal_fishing",2,NA
"908","Rudderfish single_stock","Rudderfish","FMSY",1,"CS","illegal_fishing",2,2
"909","Rudderfish single_stock","Rudderfish","minRec",1,"CS","illegal_fishing",2,2
"910","Rudderfish single_stock","Rudderfish","econOpt",1,"CS","illegal_fishing",2,2
"911","Rudderfish single_stock","Rudderfish","close",1,"CS","illegal_fishing",2,2
"912","Rudderfish single_stock","Rudderfish","openA",1,"CS","illegal_fishing",2,NA
"913","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","SQ",1,"no_CS","illegal_fishing",2,31
"914","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","FMSY",1,"no_CS","illegal_fishing",2,29
"915","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","minRec",1,"no_CS","illegal_fishing",2,10
"916","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","econOpt",1,"no_CS","illegal_fishing",2,11
"917","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","close",1,"no_CS","illegal_fishing",2,10
"918","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","openA",1,"no_CS","illegal_fishing",2,NA
"919","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","SQ",1,"CS","illegal_fishing",2,31
"920","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","FMSY",1,"CS","illegal_fishing",2,29
"921","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","minRec",1,"CS","illegal_fishing",2,10
"922","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","econOpt",1,"CS","illegal_fishing",2,11
"923","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","close",1,"CS","illegal_fishing",2,10
"924","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","openA",1,"CS","illegal_fishing",2,NA
"925","Sandlances nei sea_of_japan_stock","Sandlances nei","SQ",1,"no_CS","illegal_fishing",2,17
"926","Sandlances nei sea_of_japan_stock","Sandlances nei","FMSY",1,"no_CS","illegal_fishing",2,47
"927","Sandlances nei sea_of_japan_stock","Sandlances nei","minRec",1,"no_CS","illegal_fishing",2,16
"928","Sandlances nei sea_of_japan_stock","Sandlances nei","econOpt",1,"no_CS","illegal_fishing",2,18
"929","Sandlances nei sea_of_japan_stock","Sandlances nei","close",1,"no_CS","illegal_fishing",2,16
"930","Sandlances nei sea_of_japan_stock","Sandlances nei","openA",1,"no_CS","illegal_fishing",2,17
"931","Sandlances nei sea_of_japan_stock","Sandlances nei","SQ",1,"CS","illegal_fishing",2,17
"932","Sandlances nei sea_of_japan_stock","Sandlances nei","FMSY",1,"CS","illegal_fishing",2,47
"933","Sandlances nei sea_of_japan_stock","Sandlances nei","minRec",1,"CS","illegal_fishing",2,16
"934","Sandlances nei sea_of_japan_stock","Sandlances nei","econOpt",1,"CS","illegal_fishing",2,18
"935","Sandlances nei sea_of_japan_stock","Sandlances nei","close",1,"CS","illegal_fishing",2,16
"936","Sandlances nei sea_of_japan_stock","Sandlances nei","openA",1,"CS","illegal_fishing",2,17
"937","Sandlances nei sendai_bay_stock","Sandlances nei","SQ",1,"no_CS","illegal_fishing",2,23
"938","Sandlances nei sendai_bay_stock","Sandlances nei","FMSY",1,"no_CS","illegal_fishing",2,42
"939","Sandlances nei sendai_bay_stock","Sandlances nei","minRec",1,"no_CS","illegal_fishing",2,15
"940","Sandlances nei sendai_bay_stock","Sandlances nei","econOpt",1,"no_CS","illegal_fishing",2,16
"941","Sandlances nei sendai_bay_stock","Sandlances nei","close",1,"no_CS","illegal_fishing",2,15
"942","Sandlances nei sendai_bay_stock","Sandlances nei","openA",1,"no_CS","illegal_fishing",2,NA
"943","Sandlances nei sendai_bay_stock","Sandlances nei","SQ",1,"CS","illegal_fishing",2,23
"944","Sandlances nei sendai_bay_stock","Sandlances nei","FMSY",1,"CS","illegal_fishing",2,42
"945","Sandlances nei sendai_bay_stock","Sandlances nei","minRec",1,"CS","illegal_fishing",2,15
"946","Sandlances nei sendai_bay_stock","Sandlances nei","econOpt",1,"CS","illegal_fishing",2,16
"947","Sandlances nei sendai_bay_stock","Sandlances nei","close",1,"CS","illegal_fishing",2,15
"948","Sandlances nei sendai_bay_stock","Sandlances nei","openA",1,"CS","illegal_fishing",2,NA
"949","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","SQ",1,"no_CS","illegal_fishing",2,NA
"950","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","FMSY",1,"no_CS","illegal_fishing",2,38
"951","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","minRec",1,"no_CS","illegal_fishing",2,13
"952","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","econOpt",1,"no_CS","illegal_fishing",2,14
"953","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","close",1,"no_CS","illegal_fishing",2,13
"954","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","openA",1,"no_CS","illegal_fishing",2,NA
"955","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","SQ",1,"CS","illegal_fishing",2,NA
"956","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","FMSY",1,"CS","illegal_fishing",2,38
"957","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","minRec",1,"CS","illegal_fishing",2,13
"958","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","econOpt",1,"CS","illegal_fishing",2,14
"959","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","close",1,"CS","illegal_fishing",2,13
"960","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","openA",1,"CS","illegal_fishing",2,NA
"961","Sandlances nei soya_strait","Sandlances nei","SQ",1,"no_CS","illegal_fishing",2,23
"962","Sandlances nei soya_strait","Sandlances nei","FMSY",1,"no_CS","illegal_fishing",2,45
"963","Sandlances nei soya_strait","Sandlances nei","minRec",1,"no_CS","illegal_fishing",2,16
"964","Sandlances nei soya_strait","Sandlances nei","econOpt",1,"no_CS","illegal_fishing",2,17
"965","Sandlances nei soya_strait","Sandlances nei","close",1,"no_CS","illegal_fishing",2,16
"966","Sandlances nei soya_strait","Sandlances nei","openA",1,"no_CS","illegal_fishing",2,NA
"967","Sandlances nei soya_strait","Sandlances nei","SQ",1,"CS","illegal_fishing",2,23
"968","Sandlances nei soya_strait","Sandlances nei","FMSY",1,"CS","illegal_fishing",2,45
"969","Sandlances nei soya_strait","Sandlances nei","minRec",1,"CS","illegal_fishing",2,16
"970","Sandlances nei soya_strait","Sandlances nei","econOpt",1,"CS","illegal_fishing",2,17
"971","Sandlances nei soya_strait","Sandlances nei","close",1,"CS","illegal_fishing",2,16
"972","Sandlances nei soya_strait","Sandlances nei","openA",1,"CS","illegal_fishing",2,NA
"973","Sea cucumbers nei single_stock","Sea cucumbers nei","SQ",1,"no_CS","illegal_fishing",2,50
"974","Sea cucumbers nei single_stock","Sea cucumbers nei","FMSY",1,"no_CS","illegal_fishing",2,50
"975","Sea cucumbers nei single_stock","Sea cucumbers nei","minRec",1,"no_CS","illegal_fishing",2,50
"976","Sea cucumbers nei single_stock","Sea cucumbers nei","econOpt",1,"no_CS","illegal_fishing",2,50
"977","Sea cucumbers nei single_stock","Sea cucumbers nei","close",1,"no_CS","illegal_fishing",2,2
"978","Sea cucumbers nei single_stock","Sea cucumbers nei","openA",1,"no_CS","illegal_fishing",2,NA
"979","Sea cucumbers nei single_stock","Sea cucumbers nei","SQ",1,"CS","illegal_fishing",2,50
"980","Sea cucumbers nei single_stock","Sea cucumbers nei","FMSY",1,"CS","illegal_fishing",2,50
"981","Sea cucumbers nei single_stock","Sea cucumbers nei","minRec",1,"CS","illegal_fishing",2,50
"982","Sea cucumbers nei single_stock","Sea cucumbers nei","econOpt",1,"CS","illegal_fishing",2,50
"983","Sea cucumbers nei single_stock","Sea cucumbers nei","close",1,"CS","illegal_fishing",2,2
"984","Sea cucumbers nei single_stock","Sea cucumbers nei","openA",1,"CS","illegal_fishing",2,NA
"985","Sea urchins nei single_stock","Sea urchins nei","SQ",1,"no_CS","illegal_fishing",2,1
"986","Sea urchins nei single_stock","Sea urchins nei","FMSY",1,"no_CS","illegal_fishing",2,50
"987","Sea urchins nei single_stock","Sea urchins nei","minRec",1,"no_CS","illegal_fishing",2,50
"988","Sea urchins nei single_stock","Sea urchins nei","econOpt",1,"no_CS","illegal_fishing",2,50
"989","Sea urchins nei single_stock","Sea urchins nei","close",1,"no_CS","illegal_fishing",2,1
"990","Sea urchins nei single_stock","Sea urchins nei","openA",1,"no_CS","illegal_fishing",2,NA
"991","Sea urchins nei single_stock","Sea urchins nei","SQ",1,"CS","illegal_fishing",2,1
"992","Sea urchins nei single_stock","Sea urchins nei","FMSY",1,"CS","illegal_fishing",2,50
"993","Sea urchins nei single_stock","Sea urchins nei","minRec",1,"CS","illegal_fishing",2,50
"994","Sea urchins nei single_stock","Sea urchins nei","econOpt",1,"CS","illegal_fishing",2,50
"995","Sea urchins nei single_stock","Sea urchins nei","close",1,"CS","illegal_fishing",2,1
"996","Sea urchins nei single_stock","Sea urchins nei","openA",1,"CS","illegal_fishing",2,NA
"997","Skipjack tuna single_stock","Skipjack tuna","SQ",1,"no_CS","illegal_fishing",2,NA
"998","Skipjack tuna single_stock","Skipjack tuna","FMSY",1,"no_CS","illegal_fishing",2,2
"999","Skipjack tuna single_stock","Skipjack tuna","minRec",1,"no_CS","illegal_fishing",2,2
"1000","Skipjack tuna single_stock","Skipjack tuna","econOpt",1,"no_CS","illegal_fishing",2,50
"1001","Skipjack tuna single_stock","Skipjack tuna","close",1,"no_CS","illegal_fishing",2,2
"1002","Skipjack tuna single_stock","Skipjack tuna","openA",1,"no_CS","illegal_fishing",2,NA
"1003","Skipjack tuna single_stock","Skipjack tuna","SQ",1,"CS","illegal_fishing",2,NA
"1004","Skipjack tuna single_stock","Skipjack tuna","FMSY",1,"CS","illegal_fishing",2,2
"1005","Skipjack tuna single_stock","Skipjack tuna","minRec",1,"CS","illegal_fishing",2,2
"1006","Skipjack tuna single_stock","Skipjack tuna","econOpt",1,"CS","illegal_fishing",2,50
"1007","Skipjack tuna single_stock","Skipjack tuna","close",1,"CS","illegal_fishing",2,2
"1008","Skipjack tuna single_stock","Skipjack tuna","openA",1,"CS","illegal_fishing",2,NA
"1009","Smelts nei pacific_stock","Smelts nei","SQ",1,"no_CS","illegal_fishing",2,1
"1010","Smelts nei pacific_stock","Smelts nei","FMSY",1,"no_CS","illegal_fishing",2,1
"1011","Smelts nei pacific_stock","Smelts nei","minRec",1,"no_CS","illegal_fishing",2,1
"1012","Smelts nei pacific_stock","Smelts nei","econOpt",1,"no_CS","illegal_fishing",2,1
"1013","Smelts nei pacific_stock","Smelts nei","close",1,"no_CS","illegal_fishing",2,1
"1014","Smelts nei pacific_stock","Smelts nei","openA",1,"no_CS","illegal_fishing",2,NA
"1015","Smelts nei pacific_stock","Smelts nei","SQ",1,"CS","illegal_fishing",2,1
"1016","Smelts nei pacific_stock","Smelts nei","FMSY",1,"CS","illegal_fishing",2,1
"1017","Smelts nei pacific_stock","Smelts nei","minRec",1,"CS","illegal_fishing",2,1
"1018","Smelts nei pacific_stock","Smelts nei","econOpt",1,"CS","illegal_fishing",2,1
"1019","Smelts nei pacific_stock","Smelts nei","close",1,"CS","illegal_fishing",2,1
"1020","Smelts nei pacific_stock","Smelts nei","openA",1,"CS","illegal_fishing",2,NA
"1021","Smelts nei sea_of_japan_stock","Smelts nei","SQ",1,"no_CS","illegal_fishing",2,4
"1022","Smelts nei sea_of_japan_stock","Smelts nei","FMSY",1,"no_CS","illegal_fishing",2,5
"1023","Smelts nei sea_of_japan_stock","Smelts nei","minRec",1,"no_CS","illegal_fishing",2,3
"1024","Smelts nei sea_of_japan_stock","Smelts nei","econOpt",1,"no_CS","illegal_fishing",2,3
"1025","Smelts nei sea_of_japan_stock","Smelts nei","close",1,"no_CS","illegal_fishing",2,3
"1026","Smelts nei sea_of_japan_stock","Smelts nei","openA",1,"no_CS","illegal_fishing",2,NA
"1027","Smelts nei sea_of_japan_stock","Smelts nei","SQ",1,"CS","illegal_fishing",2,4
"1028","Smelts nei sea_of_japan_stock","Smelts nei","FMSY",1,"CS","illegal_fishing",2,5
"1029","Smelts nei sea_of_japan_stock","Smelts nei","minRec",1,"CS","illegal_fishing",2,3
"1030","Smelts nei sea_of_japan_stock","Smelts nei","econOpt",1,"CS","illegal_fishing",2,3
"1031","Smelts nei sea_of_japan_stock","Smelts nei","close",1,"CS","illegal_fishing",2,3
"1032","Smelts nei sea_of_japan_stock","Smelts nei","openA",1,"CS","illegal_fishing",2,NA
"1033","Southern bluefin tuna single_stock","Southern bluefin tuna","SQ",1,"no_CS","illegal_fishing",2,NA
"1034","Southern bluefin tuna single_stock","Southern bluefin tuna","FMSY",1,"no_CS","illegal_fishing",2,50
"1035","Southern bluefin tuna single_stock","Southern bluefin tuna","minRec",1,"no_CS","illegal_fishing",2,50
"1036","Southern bluefin tuna single_stock","Southern bluefin tuna","econOpt",1,"no_CS","illegal_fishing",2,NA
"1037","Southern bluefin tuna single_stock","Southern bluefin tuna","close",1,"no_CS","illegal_fishing",2,2
"1038","Southern bluefin tuna single_stock","Southern bluefin tuna","openA",1,"no_CS","illegal_fishing",2,NA
"1039","Southern bluefin tuna single_stock","Southern bluefin tuna","SQ",1,"CS","illegal_fishing",2,NA
"1040","Southern bluefin tuna single_stock","Southern bluefin tuna","FMSY",1,"CS","illegal_fishing",2,50
"1041","Southern bluefin tuna single_stock","Southern bluefin tuna","minRec",1,"CS","illegal_fishing",2,50
"1042","Southern bluefin tuna single_stock","Southern bluefin tuna","econOpt",1,"CS","illegal_fishing",2,NA
"1043","Southern bluefin tuna single_stock","Southern bluefin tuna","close",1,"CS","illegal_fishing",2,2
"1044","Southern bluefin tuna single_stock","Southern bluefin tuna","openA",1,"CS","illegal_fishing",2,NA
"1045","Striped marlin single_stock","Striped marlin","SQ",1,"no_CS","illegal_fishing",2,47
"1046","Striped marlin single_stock","Striped marlin","FMSY",1,"no_CS","illegal_fishing",2,44
"1047","Striped marlin single_stock","Striped marlin","minRec",1,"no_CS","illegal_fishing",2,21
"1048","Striped marlin single_stock","Striped marlin","econOpt",1,"no_CS","illegal_fishing",2,27
"1049","Striped marlin single_stock","Striped marlin","close",1,"no_CS","illegal_fishing",2,21
"1050","Striped marlin single_stock","Striped marlin","openA",1,"no_CS","illegal_fishing",2,NA
"1051","Striped marlin single_stock","Striped marlin","SQ",1,"CS","illegal_fishing",2,47
"1052","Striped marlin single_stock","Striped marlin","FMSY",1,"CS","illegal_fishing",2,44
"1053","Striped marlin single_stock","Striped marlin","minRec",1,"CS","illegal_fishing",2,21
"1054","Striped marlin single_stock","Striped marlin","econOpt",1,"CS","illegal_fishing",2,27
"1055","Striped marlin single_stock","Striped marlin","close",1,"CS","illegal_fishing",2,21
"1056","Striped marlin single_stock","Striped marlin","openA",1,"CS","illegal_fishing",2,NA
"1057","Swimming crabs, etc. nei single_stock","Swimming crabs, etc. nei","SQ",1,"no_CS","illegal_fishing",2,1
"1058","Swimming crabs, etc. nei single_stock","Swimming crabs, etc. nei","FMSY",1,"no_CS","illegal_fishing",2,1
"1059","Swimming crabs, etc. nei single_stock","Swimming crabs, etc. nei","minRec",1,"no_CS","illegal_fishing",2,1
