"","EngName","year","stock","production_val_millionJPY","production_vol_t","ave_price_perKg"
"1739","Japanese jack mackerel",1982,"tsushima_current_stock",NA,81115,NA
"1740","Japanese jack mackerel",1983,"pacific_stock",NA,30836,NA
"1741","Japanese jack mackerel",1983,"tsushima_current_stock",NA,99394,NA
"1742","Japanese jack mackerel",1984,"pacific_stock",NA,36160,NA
"1743","Japanese jack mackerel",1984,"tsushima_current_stock",NA,99603,NA
"1744","Japanese jack mackerel",1985,"pacific_stock",NA,28549,NA
"1745","Japanese jack mackerel",1985,"tsushima_current_stock",NA,124380.25,NA
"1746","Japanese jack mackerel",1986,"pacific_stock",NA,48799,NA
"1747","Japanese jack mackerel",1986,"tsushima_current_stock",NA,61692,NA
"1748","Japanese jack mackerel",1987,"pacific_stock",NA,54385,NA
"1749","Japanese jack mackerel",1987,"tsushima_current_stock",NA,127037,NA
"1750","Japanese jack mackerel",1988,"pacific_stock",NA,47391,NA
"1751","Japanese jack mackerel",1988,"tsushima_current_stock",NA,180379,NA
"1752","Japanese jack mackerel",1989,"pacific_stock",NA,46958,NA
"1753","Japanese jack mackerel",1989,"tsushima_current_stock",NA,134498,NA
"1754","Japanese jack mackerel",1990,"pacific_stock",NA,60796,NA
"1755","Japanese jack mackerel",1990,"tsushima_current_stock",NA,161178,NA
"1756","Japanese jack mackerel",1991,"pacific_stock",NA,74773,NA
"1757","Japanese jack mackerel",1991,"tsushima_current_stock",NA,148232,NA
"1758","Japanese jack mackerel",1992,"pacific_stock",NA,74326,NA
"1759","Japanese jack mackerel",1992,"tsushima_current_stock",NA,149086,NA
"1760","Japanese jack mackerel",1993,"pacific_stock",NA,98250,NA
"1761","Japanese jack mackerel",1993,"tsushima_current_stock",NA,213699,NA
"1762","Japanese jack mackerel",1994,"pacific_stock",NA,99321,NA
"1763","Japanese jack mackerel",1994,"tsushima_current_stock",NA,226809,NA
"1764","Japanese jack mackerel",1995,"pacific_stock",NA,99732,NA
"1765","Japanese jack mackerel",1995,"tsushima_current_stock",NA,213262,NA
"1766","Japanese jack mackerel",1996,"pacific_stock",NA,147168,NA
"1767","Japanese jack mackerel",1996,"tsushima_current_stock",NA,183240,NA
"1768","Japanese jack mackerel",1997,"pacific_stock",NA,102740,NA
"1769","Japanese jack mackerel",1997,"tsushima_current_stock",NA,220405,NA
"1770","Japanese jack mackerel",1998,"pacific_stock",NA,92103,NA
"1771","Japanese jack mackerel",1998,"tsushima_current_stock",NA,219204,NA
"1772","Japanese jack mackerel",1999,"pacific_stock",NA,72416,NA
"1773","Japanese jack mackerel",1999,"tsushima_current_stock",NA,138662,NA
"1774","Japanese jack mackerel",2000,"pacific_stock",NA,98294.25,NA
"1775","Japanese jack mackerel",2000,"tsushima_current_stock",NA,147694,NA
"1776","Japanese jack mackerel",2001,"pacific_stock",NA,87203,NA
"1777","Japanese jack mackerel",2001,"tsushima_current_stock",NA,127228,NA
"1778","Japanese jack mackerel",2002,"pacific_stock",NA,68514,NA
"1779","Japanese jack mackerel",2002,"tsushima_current_stock",NA,127531,NA
"1780","Japanese jack mackerel",2003,"pacific_stock",15651,71074,246.219715463101
"1781","Japanese jack mackerel",2003,"tsushima_current_stock",26968,170846,200.396896476068
"1782","Japanese jack mackerel",2004,"pacific_stock",15585,76714,217.721864300612
"1783","Japanese jack mackerel",2004,"tsushima_current_stock",28434.25,177572,166.328609894761
"1784","Japanese jack mackerel",2005,"pacific_stock",14909,62897,240.3031632546
"1785","Japanese jack mackerel",2005,"tsushima_current_stock",23555,128443,191.374837584334
"1786","Japanese jack mackerel",2006,"pacific_stock",13445,52443,262.633876387052
"1787","Japanese jack mackerel",2006,"tsushima_current_stock",23760,115053,188.380795912729
"1788","Japanese jack mackerel",2007,"pacific_stock",12610,51910,236.305826558657
"1789","Japanese jack mackerel",2007,"tsushima_current_stock",24110,118479,221.040805362725
"1790","Japanese jack mackerel",2008,"pacific_stock",13343,55224,250.176297860029
"1791","Japanese jack mackerel",2008,"tsushima_current_stock",26727,117096,235.446477856011
"1792","Japanese jack mackerel",2009,"pacific_stock",10075,36884,281.773034245037
"1793","Japanese jack mackerel",2009,"tsushima_current_stock",23517,128282,214.228092412871
"1794","Japanese jack mackerel",2010,"pacific_stock",10092,37057,308.093324810008
"1795","Japanese jack mackerel",2010,"tsushima_current_stock",23070,122381,228.266467330944
"1796","Japanese jack mackerel",2011,"pacific_stock",9225,38526,256.643068236171
"1797","Japanese jack mackerel",2011,"tsushima_current_stock",25447,129890,225.247333357745
"1798","Japanese jack mackerel",2012,"pacific_stock",9891,32309,337.538140532021
"1799","Japanese jack mackerel",2012,"tsushima_current_stock",22282,101633,239.038720307536
"1800","Japanese jack mackerel",2013,"pacific_stock",9705,32907,322.266466409799
"1801","Japanese jack mackerel",2013,"tsushima_current_stock",23904,116238,225.797884921119
"1802","Japanese jack mackerel",2014,"pacific_stock",10639,32274,371.399448496051
"1803","Japanese jack mackerel",2014,"tsushima_current_stock",22655,113492,256.104166589751
"1804","Japanese jack mackerel",2015,"pacific_stock",11243,29484,386.007962444576
"1805","Japanese jack mackerel",2015,"tsushima_current_stock",22169,122222,193.423918965477
"1806","Japanese pilchard",1962,"pacific_stock",NA,97812.25,NA
"1807","Japanese pilchard",1962,"tsushima_current_stock",NA,10172,NA
"1808","Japanese pilchard",1963,"pacific_stock",NA,46732.5,NA
"1809","Japanese pilchard",1963,"tsushima_current_stock",NA,9112,NA
"1810","Japanese pilchard",1964,"pacific_stock",NA,19000.5,NA
"1811","Japanese pilchard",1964,"tsushima_current_stock",NA,6601.25,NA
"1812","Japanese pilchard",1965,"pacific_stock",NA,6849.25,NA
"1813","Japanese pilchard",1965,"tsushima_current_stock",NA,2365.25,NA
"1814","Japanese pilchard",1966,"pacific_stock",NA,7414.25,NA
"1815","Japanese pilchard",1966,"tsushima_current_stock",NA,6052,NA
"1816","Japanese pilchard",1967,"pacific_stock",NA,9113.5,NA
"1817","Japanese pilchard",1967,"tsushima_current_stock",NA,7688,NA
"1818","Japanese pilchard",1968,"pacific_stock",NA,16538,NA
"1819","Japanese pilchard",1968,"tsushima_current_stock",NA,7841,NA
"1820","Japanese pilchard",1969,"pacific_stock",NA,14972,NA
"1821","Japanese pilchard",1969,"tsushima_current_stock",NA,5589,NA
"1822","Japanese pilchard",1970,"pacific_stock",NA,14169,NA
"1823","Japanese pilchard",1970,"tsushima_current_stock",NA,2598,NA
"1824","Japanese pilchard",1971,"pacific_stock",NA,52669,NA
"1825","Japanese pilchard",1971,"tsushima_current_stock",NA,4760,NA
"1826","Japanese pilchard",1972,"pacific_stock",NA,43988,NA
"1827","Japanese pilchard",1972,"tsushima_current_stock",NA,13895,NA
"1828","Japanese pilchard",1973,"pacific_stock",NA,249694,NA
"1829","Japanese pilchard",1973,"tsushima_current_stock",NA,47170,NA
"1830","Japanese pilchard",1974,"pacific_stock",NA,264682,NA
"1831","Japanese pilchard",1974,"tsushima_current_stock",NA,87002,NA
"1832","Japanese pilchard",1975,"pacific_stock",NA,429564,NA
"1833","Japanese pilchard",1975,"tsushima_current_stock",NA,96483,NA
"1834","Japanese pilchard",1976,"pacific_stock",NA,770495,NA
"1835","Japanese pilchard",1976,"tsushima_current_stock",NA,295197,NA
"1836","Japanese pilchard",1977,"pacific_stock",NA,1017457,NA
"1837","Japanese pilchard",1977,"tsushima_current_stock",NA,402369,NA
"1838","Japanese pilchard",1978,"pacific_stock",NA,1162351,NA
"1839","Japanese pilchard",1978,"tsushima_current_stock",NA,475028,NA
"1840","Japanese pilchard",1979,"pacific_stock",NA,1099134,NA
"1841","Japanese pilchard",1979,"tsushima_current_stock",NA,717901,NA
"1842","Japanese pilchard",1980,"pacific_stock",NA,1462442,NA
"1843","Japanese pilchard",1980,"tsushima_current_stock",NA,735300,NA
"1844","Japanese pilchard",1981,"pacific_stock",NA,2335027.25,NA
"1845","Japanese pilchard",1981,"tsushima_current_stock",NA,754283,NA
"1846","Japanese pilchard",1982,"pacific_stock",NA,2470567.25,NA
"1847","Japanese pilchard",1982,"tsushima_current_stock",NA,819388,NA
"1848","Japanese pilchard",1983,"pacific_stock",NA,2772125.25,NA
"1849","Japanese pilchard",1983,"tsushima_current_stock",NA,973023,NA
"1850","Japanese pilchard",1984,"pacific_stock",NA,2943150,NA
"1851","Japanese pilchard",1984,"tsushima_current_stock",NA,1236276,NA
"1852","Japanese pilchard",1985,"pacific_stock",NA,2719577,NA
"1853","Japanese pilchard",1985,"tsushima_current_stock",NA,1146551,NA
"1854","Japanese pilchard",1986,"pacific_stock",NA,2756527,NA
"1855","Japanese pilchard",1986,"tsushima_current_stock",NA,1452991,NA
"1856","Japanese pilchard",1987,"pacific_stock",NA,2982683,NA
"1857","Japanese pilchard",1987,"tsushima_current_stock",NA,1378843,NA
"1858","Japanese pilchard",1988,"pacific_stock",NA,2933476,NA
"1859","Japanese pilchard",1988,"tsushima_current_stock",NA,1554935,NA
"1860","Japanese pilchard",1989,"pacific_stock",NA,2592676,NA
"1861","Japanese pilchard",1989,"tsushima_current_stock",NA,1506313,NA
"1862","Japanese pilchard",1990,"pacific_stock",NA,2228663,NA
"1863","Japanese pilchard",1990,"tsushima_current_stock",NA,1449566,NA
"1864","Japanese pilchard",1991,"pacific_stock",NA,1780230,NA
"1865","Japanese pilchard",1991,"tsushima_current_stock",NA,1230268,NA
"1866","Japanese pilchard",1992,"pacific_stock",NA,1291847,NA
"1867","Japanese pilchard",1992,"tsushima_current_stock",NA,931919,NA
"1868","Japanese pilchard",1993,"pacific_stock",NA,835189,NA
"1869","Japanese pilchard",1993,"tsushima_current_stock",NA,878498,NA
"1870","Japanese pilchard",1994,"pacific_stock",NA,468358,NA
"1871","Japanese pilchard",1994,"tsushima_current_stock",NA,720490,NA
"1872","Japanese pilchard",1995,"pacific_stock",NA,357918,NA
"1873","Japanese pilchard",1995,"tsushima_current_stock",NA,303474,NA
"1874","Japanese pilchard",1996,"pacific_stock",NA,187550,NA
"1875","Japanese pilchard",1996,"tsushima_current_stock",NA,131803,NA
"1876","Japanese pilchard",1997,"pacific_stock",NA,258649,NA
"1877","Japanese pilchard",1997,"tsushima_current_stock",NA,25405,NA
"1878","Japanese pilchard",1998,"pacific_stock",NA,141835,NA
"1879","Japanese pilchard",1998,"tsushima_current_stock",NA,25236,NA
"1880","Japanese pilchard",1999,"pacific_stock",NA,308673,NA
"1881","Japanese pilchard",1999,"tsushima_current_stock",NA,42533,NA
"1882","Japanese pilchard",2000,"pacific_stock",NA,140343,NA
"1883","Japanese pilchard",2000,"tsushima_current_stock",NA,9276,NA
"1884","Japanese pilchard",2001,"pacific_stock",NA,177584,NA
"1885","Japanese pilchard",2001,"tsushima_current_stock",NA,840,NA
"1886","Japanese pilchard",2002,"pacific_stock",NA,49130,NA
"1887","Japanese pilchard",2002,"tsushima_current_stock",NA,1183.5,NA
"1888","Japanese pilchard",2003,"pacific_stock",8819,50194,268.86386800091
"1889","Japanese pilchard",2003,"tsushima_current_stock",795,1857,377.223956732056
"1890","Japanese pilchard",2004,"pacific_stock",9065.5,48038,255.304132110956
"1891","Japanese pilchard",2004,"tsushima_current_stock",550.25,2115,331.059178789824
"1892","Japanese pilchard",2005,"pacific_stock",5910.25,24867,271.775586081395
"1893","Japanese pilchard",2005,"tsushima_current_stock",377.5,2736,309.661548783664
"1894","Japanese pilchard",2006,"pacific_stock",5954.5,49316.25,235.565592861319
"1895","Japanese pilchard",2006,"tsushima_current_stock",470,3185,264.116190418444
"1896","Japanese pilchard",2007,"pacific_stock",6247.25,68001,139.888763235718
"1897","Japanese pilchard",2007,"tsushima_current_stock",1208.75,10732,192.772010013456
"1898","Japanese pilchard",2008,"pacific_stock",3270.25,26754,145.694099956279
"1899","Japanese pilchard",2008,"tsushima_current_stock",1155.25,8060,242.625950676283
"1900","Japanese pilchard",2009,"pacific_stock",5549.25,48529.25,196.51191055817
"1901","Japanese pilchard",2009,"tsushima_current_stock",652.5,7944,262.683434834925
"1902","Japanese pilchard",2010,"pacific_stock",6319.5,64829.5,204.929966783403
"1903","Japanese pilchard",2010,"tsushima_current_stock",534.75,5332.25,285.39077090324
"1904","Japanese pilchard",2011,"pacific_stock",6369.5,124835.5,169.446820583831
"1905","Japanese pilchard",2011,"tsushima_current_stock",2111.25,42974,165.921154932826
"1906","Japanese pilchard",2012,"pacific_stock",5335.5,92658.5,172.728784654201
"1907","Japanese pilchard",2012,"tsushima_current_stock",2429.25,37274.25,185.951640772781
"1908","Japanese pilchard",2013,"pacific_stock",8088.25,125594.25,152.082625636452
"1909","Japanese pilchard",2013,"tsushima_current_stock",4412,77286,95.5900328705486
"1910","Japanese pilchard",2014,"pacific_stock",11176.5,178983.25,145.690255979816
"1911","Japanese pilchard",2014,"tsushima_current_stock",1724.25,15387,177.857579292008
"1912","Japanese pilchard",2015,"pacific_stock",13044.5,268458.25,118.44875978136
"1913","Japanese pilchard",2015,"tsushima_current_stock",4978,71658,115.491216979029
"1914","Japanese sandfish",1962,"hokkaido",NA,7592,NA
"1915","Japanese sandfish",1962,"sea_of_japan_north_stock",NA,10037,NA
"1916","Japanese sandfish",1962,"sea_of_japan_west_stock",NA,5925,NA
"1917","Japanese sandfish",1963,"hokkaido",NA,5153,NA
"1918","Japanese sandfish",1963,"sea_of_japan_north_stock",NA,14453,NA
"1919","Japanese sandfish",1963,"sea_of_japan_west_stock",NA,6347.25,NA
"1920","Japanese sandfish",1964,"hokkaido",NA,5400,NA
"1921","Japanese sandfish",1964,"sea_of_japan_north_stock",NA,11900.25,NA
"1922","Japanese sandfish",1964,"sea_of_japan_west_stock",NA,4100.75,NA
"1923","Japanese sandfish",1965,"hokkaido",NA,3173,NA
"1924","Japanese sandfish",1965,"sea_of_japan_north_stock",NA,21154,NA
"1925","Japanese sandfish",1965,"sea_of_japan_west_stock",NA,7984.25,NA
"1926","Japanese sandfish",1966,"hokkaido",NA,4787,NA
"1927","Japanese sandfish",1966,"sea_of_japan_north_stock",NA,24089,NA
"1928","Japanese sandfish",1966,"sea_of_japan_west_stock",NA,7244,NA
"1929","Japanese sandfish",1967,"hokkaido",NA,4518,NA
"1930","Japanese sandfish",1967,"sea_of_japan_north_stock",NA,22580,NA
"1931","Japanese sandfish",1967,"sea_of_japan_west_stock",NA,5516.25,NA
"1932","Japanese sandfish",1968,"hokkaido",NA,7444,NA
"1933","Japanese sandfish",1968,"sea_of_japan_north_stock",NA,23612,NA
"1934","Japanese sandfish",1968,"sea_of_japan_west_stock",NA,6792,NA
"1935","Japanese sandfish",1969,"hokkaido",NA,7555,NA
"1936","Japanese sandfish",1969,"sea_of_japan_north_stock",NA,18157,NA
"1937","Japanese sandfish",1969,"sea_of_japan_west_stock",NA,5359,NA
"1938","Japanese sandfish",1970,"hokkaido",NA,7647,NA
"1939","Japanese sandfish",1970,"sea_of_japan_north_stock",NA,17270,NA
"1940","Japanese sandfish",1970,"sea_of_japan_west_stock",NA,6033,NA
"1941","Japanese sandfish",1971,"hokkaido",NA,7380,NA
"1942","Japanese sandfish",1971,"sea_of_japan_north_stock",NA,18859,NA
"1943","Japanese sandfish",1971,"sea_of_japan_west_stock",NA,5633,NA
"1944","Japanese sandfish",1972,"hokkaido",NA,4945,NA
"1945","Japanese sandfish",1972,"sea_of_japan_north_stock",NA,18789,NA
"1946","Japanese sandfish",1972,"sea_of_japan_west_stock",NA,5475,NA
"1947","Japanese sandfish",1973,"hokkaido",NA,5067,NA
"1948","Japanese sandfish",1973,"sea_of_japan_north_stock",NA,18501,NA
"1949","Japanese sandfish",1973,"sea_of_japan_west_stock",NA,6940,NA
"1950","Japanese sandfish",1974,"hokkaido",NA,3388,NA
"1951","Japanese sandfish",1974,"sea_of_japan_north_stock",NA,22709,NA
"1952","Japanese sandfish",1974,"sea_of_japan_west_stock",NA,7924,NA
"1953","Japanese sandfish",1975,"hokkaido",NA,2855,NA
"1954","Japanese sandfish",1975,"sea_of_japan_north_stock",NA,23205,NA
"1955","Japanese sandfish",1975,"sea_of_japan_west_stock",NA,7448,NA
"1956","Japanese sandfish",1976,"hokkaido",NA,2290,NA
"1957","Japanese sandfish",1976,"sea_of_japan_north_stock",NA,11747,NA
"1958","Japanese sandfish",1976,"sea_of_japan_west_stock",NA,8808,NA
"1959","Japanese sandfish",1977,"hokkaido",NA,2241,NA
"1960","Japanese sandfish",1977,"sea_of_japan_north_stock",NA,6722,NA
"1961","Japanese sandfish",1977,"sea_of_japan_west_stock",NA,5796,NA
"1962","Japanese sandfish",1978,"hokkaido",NA,2360,NA
"1963","Japanese sandfish",1978,"sea_of_japan_north_stock",NA,5265,NA
"1964","Japanese sandfish",1978,"sea_of_japan_west_stock",NA,4928,NA
"1965","Japanese sandfish",1979,"hokkaido",NA,2676,NA
"1966","Japanese sandfish",1979,"sea_of_japan_north_stock",NA,2991,NA
"1967","Japanese sandfish",1979,"sea_of_japan_west_stock",NA,4511,NA
"1968","Japanese sandfish",1980,"hokkaido",NA,2142,NA
"1969","Japanese sandfish",1980,"sea_of_japan_north_stock",NA,2754,NA
"1970","Japanese sandfish",1980,"sea_of_japan_west_stock",NA,7437,NA
"1971","Japanese sandfish",1981,"hokkaido",NA,1943,NA
"1972","Japanese sandfish",1981,"sea_of_japan_north_stock",NA,3424,NA
"1973","Japanese sandfish",1981,"sea_of_japan_west_stock",NA,5013,NA
"1974","Japanese sandfish",1982,"hokkaido",NA,3048,NA
"1975","Japanese sandfish",1982,"sea_of_japan_north_stock",NA,2743,NA
"1976","Japanese sandfish",1982,"sea_of_japan_west_stock",NA,6376,NA
"1977","Japanese sandfish",1983,"hokkaido",NA,2458,NA
"1978","Japanese sandfish",1983,"sea_of_japan_north_stock",NA,948,NA
"1979","Japanese sandfish",1983,"sea_of_japan_west_stock",NA,8238.5,NA
"1980","Japanese sandfish",1984,"hokkaido",NA,1903,NA
"1981","Japanese sandfish",1984,"sea_of_japan_north_stock",NA,208,NA
"1982","Japanese sandfish",1984,"sea_of_japan_west_stock",NA,5900.25,NA
"1983","Japanese sandfish",1985,"hokkaido",NA,1876,NA
"1984","Japanese sandfish",1985,"sea_of_japan_north_stock",NA,447,NA
"1985","Japanese sandfish",1985,"sea_of_japan_west_stock",NA,5496.5,NA
"1986","Japanese sandfish",1986,"hokkaido",NA,1501,NA
"1987","Japanese sandfish",1986,"sea_of_japan_north_stock",NA,1484,NA
"1988","Japanese sandfish",1986,"sea_of_japan_west_stock",NA,8756,NA
"1989","Japanese sandfish",1987,"hokkaido",NA,1941,NA
"1990","Japanese sandfish",1987,"sea_of_japan_north_stock",NA,612,NA
"1991","Japanese sandfish",1987,"sea_of_japan_west_stock",NA,5255.5,NA
"1992","Japanese sandfish",1988,"hokkaido",NA,1554,NA
"1993","Japanese sandfish",1988,"sea_of_japan_north_stock",NA,466,NA
"1994","Japanese sandfish",1988,"sea_of_japan_west_stock",NA,5753.5,NA
"1995","Japanese sandfish",1989,"hokkaido",NA,3055,NA
"1996","Japanese sandfish",1989,"sea_of_japan_north_stock",NA,395,NA
